fold,3S - QS
fold,AH - 4C
fold,7D - AC
fold,KC - 5D
fold,8C - 5S
fold,7D - JD
fold,2H - 4H
fold,JC - QH
raise,KD - AH
raise,KD - AH
fold,2S - KH
fold,4H - JH
call,10S - 10C
fold,QD - 10C
raise,QS - KS
fold,4D - KS
fold,9D - 5C
raise,KS - KC
raise,KS - KC
fold,10H - KC
call,5C - 3H
fold,AH - 10D
raise,JH - JC
raise,JH - JC
fold,6S - 3S
fold,6D - 3H
fold,4S - KD
call,6S - AD
fold,6S - AD
raise,KC - 10H
call,9H - 8H
raise,QD - AC
fold,KH - JD
fold,9C - 4S
fold,10C - 7S
fold,5C - 5S
fold,3C - 6C
fold,3D - 3C
call,10D - AH
fold,2D - 7H
fold,6C - 3S
fold,9D - 2S
fold,8H - 4S
fold,AS - 8H
fold,JS - 5S
call,2D - QC
fold,4C - 3S
fold,9H - 6D
fold,8D - QD
fold,2H - 7C
call,8S - JC
fold,AH - 7S
fold,3H - 7D
fold,4H - JD
raise,AC - KS
fold,JH - 2C
raise,KC - AH
raise,KC - AH
fold,4C - 5H
fold,JS - 4C
fold,AD - 10H
call,10C - 2D
call,4D - 10H
call,JH - 3H
fold,QD - 5S
fold,6H - AD
fold,2S - KD
fold,QD - 7C
fold,9S - 6H
call,10C - 4S
raise,8S - JS
call,6H - 10D
fold,KC - 8H
fold,2C - KC
fold,3S - 8S
fold,KC - 9D
fold,3C - 6C
call,6H - 3C
fold,JD - 8S
fold,4D - 7H
fold,7D - 10H
fold,KH - 6H
fold,3S - KH
fold,2D - 2C
fold,7C - 10S
call,6H - JC
fold,2C - KH
fold,6H - KS
fold,QD - 7C
raise,7H - 8H
fold,10C - AH
fold,8C - 5D
fold,7H - 10H
call,QS - 9S
raise,3H - AH
call,8C - 3S
fold,QH - 2H
fold,JD - 3C
fold,10D - 5S
call,JH - QD
fold,3D - 10C
fold,QH - 2C
fold,5C - 8H
fold,AD - 4H
fold,AS - 2C
fold,7S - 3H
fold,5D - JD
fold,KS - 3H
call,7S - 7H
fold,KC - 3H
fold,6S - 10S
fold,4S - JC
fold,7D - 9H
fold,4S - 6H
raise,JS - QS
fold,7D - KS
fold,10H - 8D
fold,6H - 5S
fold,6C - 7D
call,JD - 3H
fold,5S - 2H
raise,7C - 6C
fold,3S - QH
fold,10S - 9H
fold,3D - 9S
raise,AS - 9S
fold,9D - 10H
raise,10D - KH
raise,9S - KS
call,10H - JC
fold,8C - 3D
fold,4H - 2C
fold,5D - 6S
call,7H - 3C
fold,3H - KH
fold,9H - 6S
fold,2S - 8D
raise,AS - 8S
fold,8S - 10C
raise,8H - 7H
fold,8H - 7H
fold,8C - 2S
fold,3H - 8D
call,QD - KC
call,JD - JC
fold,AS - 4C
fold,3D - 5H
call,10D - 5C
fold,QH - 9C
fold,QC - 8D
fold,JC - 9S
fold,QC - 6C
fold,3H - 2H
fold,KD - 7D
raise,8S - 9S
fold,QC - 4H
fold,AS - 3H
fold,KC - 7D
fold,8S - 5D
call,KC - 3C
fold,KC - 3C
fold,2H - 7C
fold,4H - 8S
fold,7D - JS
fold,7S - JD
fold,2S - JS
fold,4D - 5H
call,5D - 9D
fold,6H - 3H
fold,6H - 9S
fold,3S - 9D
call,8D - 8H
fold,2H - 9C
fold,4D - AC
fold,AC - 5C
fold,3H - 9H
fold,8D - JS
fold,QD - 6S
fold,KC - 2S
fold,4C - 7S
fold,8C - JH
raise,QC - KD
fold,7S - 4S
fold,AH - 5C
fold,3S - 6D
fold,9H - AS
fold,4S - 8C
fold,2C - KS
fold,9H - JC
call,5D - JD
fold,7D - QS
fold,3C - KC
call,4D - 8D
fold,10C - 3H
fold,10C - 9D
fold,4D - 6S
raise,QH - AC
fold,9H - 3C
fold,8C - KH
fold,5C - 3C
fold,4H - 10D
fold,8H - 7C
call,3H - QS
fold,QS - 8S
fold,10D - AC
call,3H - 3S
call,2D - AD
fold,3H - 8D
call,AD - QC
fold,9C - AD
fold,9C - KS
fold,9H - 5S
fold,5H - AD
fold,5S - 7D
fold,3H - 5C
fold,KC - 3C
fold,5D - 10C
call,8S - QS
fold,8S - QS
fold,QD - 6C
fold,4H - 7H
call,6C - 7S
call,6C - 4H
fold,6C - 4H
fold,AC - QH
fold,4H - 6C
fold,AD - 3S
fold,10C - 8D
fold,10S - 6C
fold,AC - 8D
call,KD - 8D
fold,3C - QS
fold,6C - AS
fold,AD - 7S
fold,AC - 3S
raise,AS - AH
raise,AS - AH
fold,7C - 3H
fold,9C - 8D
fold,3H - KH
fold,5D - QS
call,3D - AD
fold,5S - QC
fold,5H - 3S
call,AS - 9S
fold,2C - QC
call,2D - 9D
fold,KC - 10S
fold,10S - QH
fold,2S - 2H
fold,6D - 5S
call,QS - JH
fold,4S - 7S
fold,5C - 3H
fold,2S - 2D
fold,3D - 8S
fold,QC - 7S
fold,9H - 5S
fold,5H - 8S
fold,2C - 3C
fold,7D - JC
fold,6D - 5S
fold,3H - 2D
call,8H - 7H
fold,9S - QD
fold,3H - 6C
fold,5H - JS
call,8S - 7S
fold,7D - 6S
call,5H - QD
raise,JC - AC
call,2S - AS
fold,6D - 5S
fold,JD - 8C
fold,JD - 6D
raise,QH - QS
fold,JS - 5C
fold,QH - 2C
raise,10D - 10S
raise,QS - QD
raise,QD - QH
fold,3S - KD
call,4C - 4H
fold,7S - QC
fold,5D - 10D
fold,AH - 10S
call,AC - 2C
fold,5D - 2H
fold,3S - 3C
raise,AC - QC
call,AH - 7H
fold,7D - KC
call,JS - AC
fold,AC - 4H
fold,4C - KS
fold,9H - 6H
fold,2D - KD
fold,3D - 7H
fold,4D - 4C
fold,KD - 6S
fold,5C - 3S
raise,AC - KC
fold,7S - 5D
fold,4H - 7S
fold,8H - JH
fold,5S - 2H
fold,AC - 2H
fold,2H - JS
fold,10C - KH
fold,10C - 3C
fold,QC - 8S
fold,5H - 2H
call,KD - 7D
fold,4D - JC
fold,6H - 10C
call,9H - KC
fold,QC - 6C
fold,5D - JC
fold,JC - 6D
fold,10D - QC
fold,2C - AH
fold,10C - JH
fold,2D - JD
fold,7C - AD
fold,2H - 8H
fold,3H - 9C
fold,8H - QC
fold,2S - 10C
fold,5D - AC
fold,6H - 2H
raise,10H - JC
fold,10H - JC
call,QD - 4D
fold,4D - 3C
call,5D - QC
fold,5D - QC
fold,9S - AC
raise,5D - 5S
fold,5D - 5S
raise,JH - AC
fold,JH - AC
fold,10C - 6S
call,4D - 8C
call,4D - 8C
call,9H - 8H
fold,5H - 6D
fold,6C - 3H
fold,QH - 7C
fold,4S - 6S
fold,QS - 3H
fold,2C - KC
fold,8S - JD
fold,2C - 2H
fold,QD - 7H
fold,9H - AD
fold,6D - 3C
fold,JC - 6D
fold,3D - 6H
call,8C - KC
raise,JS - 10D
fold,10C - 5D
fold,4S - KD
fold,KH - 9S
fold,3C - 6H
call,4S - QD
fold,10H - KS
fold,AH - 7D
fold,9S - 7H
fold,3C - 6C
fold,AD - 7S
fold,10S - AH
fold,8C - 7H
fold,7C - AD
call,2S - AS
fold,QC - 4D
fold,2H - 6D
fold,8C - JH
fold,JS - 2H
fold,4C - 6D
fold,AH - KS
raise,KH - 10C
fold,KH - 10C
fold,4D - 8S
fold,3H - 10S
fold,4H - KH
fold,7D - JC
raise,QD - KH
call,AS - 7C
fold,2H - 4H
fold,4D - QH
fold,6C - KD
call,3C - AH
fold,9D - KC
fold,3C - 8S
fold,7S - 9C
fold,3C - 4H
fold,KD - 6D
fold,2D - 5H
fold,3C - 7S
fold,8C - 7D
fold,4S - 2D
fold,4C - AH
fold,AH - QC
fold,9C - 10D
fold,JH - 9C
raise,JD - AD
raise,JD - AD
fold,4D - AC
fold,7H - JD
fold,KH - 5S
fold,JD - 3S
call,10H - KH
fold,JH - 9C
fold,10C - KS
fold,AC - 10D
fold,8H - 5H
fold,4C - 7C
fold,2H - 3D
call,8D - 3S
fold,4C - 2D
fold,2S - 4D
fold,7H - 3H
call,JD - AC
fold,QH - 7H
call,10S - JD
call,KC - QH
fold,QH - 5D
fold,4S - JD
fold,6D - 3H
fold,KC - 8S
call,9H - 8H
raise,KH - QH
fold,4C - KD
fold,4D - 8H
fold,2S - 6D
fold,QS - 10H
fold,2S - 10C
fold,10C - 7H
fold,5C - JD
fold,2S - 6H
call,5H - 6H
fold,QH - 8D
fold,6S - 4S
fold,2C - 5D
fold,8D - 5D
fold,7C - 3D
fold,AC - 3D
fold,7H - 2D
fold,8S - 9H
call,4S - 2D
call,7S - 9S
fold,JH - 7C
fold,5C - KS
call,8D - 8H
fold,3H - AD
fold,2H - AD
fold,7C - 5D
call,AS - 6H
fold,6D - 2H
fold,2D - 2C
call,JC - 5D
fold,8C - 9S
fold,QD - 7H
call,9H - 10H
fold,6S - AC
fold,5C - 3S
fold,7D - 10H
call,QS - JD
fold,8H - JC
fold,AS - 5D
fold,4H - 5D
fold,8D - KS
fold,6C - 8S
fold,8S - AH
fold,7C - 4H
fold,3H - 10H
fold,5S - 3D
fold,8H - 3C
fold,4H - 2C
fold,AC - 8H
fold,3H - 10D
fold,7H - 2H
call,8H - AC
fold,2C - JS
fold,4C - 2C
fold,JS - 6H
fold,4C - JC
call,10S - 10D
call,5H - QC
fold,2D - 9C
fold,2C - 8H
fold,6D - 9H
fold,8C - AS
fold,3S - JD
fold,4S - JC
fold,6D - 5C
call,JD - 5D
fold,KC - 8D
fold,KD - 9S
fold,5S - AH
fold,8C - QH
fold,AS - 3D
fold,5H - 4S
fold,7C - 9C
call,9D - QH
fold,2H - 10H
fold,8S - 3S
fold,4H - 6C
fold,KD - 8D
raise,KS - QD
fold,KS - QD
fold,AS - 6C
fold,KS - 5D
fold,8S - 5D
raise,5D - 7D
fold,QS - 8C
fold,3D - 6S
fold,7C - 3D
call,10H - JC
fold,10H - JC
call,6D - 2S
fold,AC - 4H
fold,8S - JH
call,5C - 5H
fold,3H - 4H
fold,7H - 2C
fold,3C - 6H
raise,QS - KS
fold,AS - 2S
fold,3H - 6C
fold,QH - 8S
fold,QC - 2S
fold,9H - JD
fold,QC - 10D
fold,5D - JH
fold,2D - 3C
fold,5C - 7D
raise,AS - QH
fold,6S - 3S
fold,5S - 8S
fold,10C - 6C
fold,7S - 2H
fold,6H - 7S
fold,QD - 3S
fold,3C - 10H
raise,8H - AH
fold,3D - 6S
fold,5S - 4C
raise,AD - AC
raise,AD - AC
call,8D - JD
fold,8D - JD
fold,4H - KD
fold,JC - QS
raise,KS - 10S
fold,3S - 10H
raise,10H - QH
fold,10H - QH
fold,4C - JC
fold,QH - 8H
raise,JH - QS
call,JH - QS
fold,10H - 5H
raise,QH - KS
fold,QH - KS
fold,10H - 9D
fold,KC - 5H
fold,2H - KD
fold,8D - QC
fold,10H - 4S
fold,8D - 3S
call,KC - JS
call,JH - QH
fold,AD - 6D
fold,3H - 7S
fold,2C - 3C
fold,2D - 6H
call,7H - 6H
fold,4H - 5C
call,AD - 10D
fold,2H - AH
fold,9C - 6H
fold,8D - KD
fold,KC - 5D
raise,9C - 10S
fold,9C - 10S
call,KC - 3C
call,5S - QD
call,5S - QD
call,AS - QC
fold,5S - 5C
fold,JH - 7H
fold,8S - JD
fold,2H - 2C
fold,2D - JS
raise,9D - 9C
fold,9D - 9C
fold,5C - AS
fold,JD - KC
fold,JC - 10H
raise,QS - 10C
call,QS - 10C
fold,5D - QD
fold,3S - 4H
raise,10H - 10D
raise,10H - 10D
raise,JS - AH
fold,JS - AH
fold,KS - 8S
call,JH - QD
call,JH - QD
fold,10H - QH
call,5S - QH
fold,5S - QH
fold,2D - 7S
raise,5C - KC
fold,5C - KC
fold,3H - 9H
fold,7S - 2H
fold,QC - 9C
fold,QH - 5D
call,7C - KC
fold,5C - 6S
fold,AD - QC
fold,QH - 6S
call,6S - 10H
fold,4C - 5D
fold,KD - JH
fold,8H - 4C
fold,QC - 7D
fold,2S - 5C
raise,QS - QD
fold,3C - 8C
fold,7H - KC
fold,3S - 5C
raise,6D - 7D
fold,6S - 6D
fold,QH - 6D
fold,2H - 2C
raise,QS - AS
fold,10H - AD
fold,9S - 7H
fold,8C - 9H
fold,AH - 8C
fold,AD - 10S
fold,2S - KS
fold,4C - 2S
fold,QC - 5S
fold,6D - 3S
raise,QD - 10C
fold,10S - 9H
